Cidade,uf,ano,solos_pipeline,solos_cana_residuo,solos_cana_subproduto,solos_cana_atribuivel,share_cana
Turmalina (MG),MG,2024,2029.2595336652637,31.291165941755146,27.17970596043405,58.470871902189195,0.028813895380143253
Turmalina (SP),SP,2012,4466.734452492903,743.1995250200022,597.5021879912757,1340.701713011278,0.30015254483351406
Turmalina (SP),SP,2013,3767.168519760701,633.1755501130059,515.7615188788221,1148.937068991828,0.30498690540788737
Turmalina (SP),SP,2014,7099.660911411597,1474.826083571766,1195.1619096661088,2669.987993237875,0.3760726077700818
Turmalina (SP),SP,2015,6283.508327533531,1431.4483541758905,1047.5053283761713,2478.9536825520618,0.39451745001906074
Turmalina (SP),SP,2016,7351.189258950651,1446.676528156485,998.869659129492,2445.546187285977,0.33267354453
Turmalina (SP),SP,2017,9465.98918117475,1963.5281451950084,1325.301840579073,3288.8299857740813,0.3474364826356088
Turmalina (SP),SP,2018,7796.270781611617,1456.4626776352986,1060.5704595373377,2517.033137172636,0.3228509126580547
Turmalina (SP),SP,2019,9016.973670000349,1918.7246089244954,1412.4051189636061,3331.1297278881016,0.3694287961570562
Turmalina (SP),SP,2020,9566.195800518863,1938.875651724895,1447.7554255462076,3386.6310772711026,0.3540206732008783
Turmalina (SP),SP,2021,9820.344420875797,1914.0743682782506,1268.5098727937343,3182.584241071985,0.324080714960113
Turmalina (SP),SP,2022,9046.165907462073,1906.391933258909,1221.2195711569882,3127.611504415897,0.34573890600834195
Turmalina (SP),SP,2023,9590.873304951067,2122.4200157571413,1561.5953341490651,3684.015349906206,0.3841167777708437
Turmalina (SP),SP,2024,8963.1435838242,1919.9433744579894,1423.0079492295924,3342.951323687582,0.3729663920279724
Turvelândia (GO),GO,2012,76402.08697397611,6479.9246867275915,6355.090443595942,12835.015130323533,0.1679929912738557
Turvelândia (GO),GO,2013,59889.93361502663,4797.8172520214675,4549.0706702540065,9346.887922275473,0.15606776227800492
Turvelândia (GO),GO,2014,69251.2793575825,5978.032612450659,6251.636244846748,12229.668857297407,0.17659845378666422
Turvelândia (GO),GO,2015,71356.4744014996,7144.114545223793,7401.469064599947,14545.583609823741,0.20384392210832178
Turvelândia (GO),GO,2016,79467.87701920315,7307.5253809916385,7019.557778063148,14327.083159054786,0.1802877300420734
Turvelândia (GO),GO,2017,98334.1941229028,9649.038728731457,9667.530339590921,19316.56906832238,0.19643796586342696
Turvelândia (GO),GO,2018,80064.7045665587,6553.754035876332,6162.109893522926,12715.863929399256,0.1588198445024975
Turvelândia (GO),GO,2019,74466.5156500077,5750.030117052566,5953.823610681868,11703.853727734433,0.15716934820399675
Turvelândia (GO),GO,2020,90385.20224979531,6833.766116768943,6798.18098844899,13631.947105217932,0.1508205631663429
Turvelândia (GO),GO,2021,107407.85626966108,6765.373557947609,6678.860591261912,13444.234149209522,0.12516993277899582
Turvelândia (GO),GO,2022,111050.464969188,6819.765338196115,6648.002879292681,13467.768217488796,0.12127610831008727
Turvelândia (GO),GO,2023,114551.44601739121,7144.255330147288,6713.895977591672,13858.15130773896,0.12097753271167799
Turvelândia (GO),GO,2024,107749.22974180256,7535.649888044327,7219.003878052008,14754.653766096335,0.13693512057072366
Turvo (PR),PR,2012,11885.004653547363,0.3951206089347875,0.3958298931232148,0.7909505020580023,6.655028963929975e-05
Turvo (PR),PR,2013,13037.741375575097,0.4237116760588782,0.41933521484312786,0.8430468909020061,6.466203513450345e-05
Turvo (PR),PR,2014,13661.141389476386,0.4582976443541495,0.4357943437880382,0.8940919881421877,6.544782479382984e-05
Turvo (PR),PR,2015,13876.115803718025,0.6744466000223395,0.6127729030435517,1.287219503065891,9.27651167858507e-05
Turvo (PR),PR,2016,13193.113700826809,0.7401998987156546,0.5728104499937438,1.3130103487093985,9.952240073752358e-05
Turvo (PR),PR,2017,15725.847446163492,0.7369299526222834,0.6301585803379126,1.367088532960196,8.693258265669579e-05
Turvo (PR),PR,2018,15313.388616025977,0.7064417648744012,0.6587798274166341,1.3652215922910353,8.915215479232891e-05
Turvo (PR),PR,2019,15134.025435936823,0.8101767451137962,0.6144241340731513,1.4246008791869476,9.413231695806003e-05
Turvo (PR),PR,2020,16764.212357543347,0.7899030793348953,0.6013431509424615,1.391246230277357,8.298906030329196e-05
Turvo (PR),PR,2021,18672.83087376423,0.7990589283963345,0.5699346785243355,1.36899360692067,7.331473284236396e-05
Turvo (PR),PR,2022,18611.194554692956,0.8383288477120125,0.6153166059165568,1.4536454536285692,7.810597269061493e-05
Turvo (PR),PR,2023,20081.296586951055,1.0637379808093725,0.8314286736591491,1.8951666544685217,9.437471560974864e-05
Turvo (PR),PR,2024,18632.48198575071,0.8167166373005382,0.6634636546868025,1.4801802919873408,7.944085458498318e-05
Turvolândia (MG),MG,2012,5268.259038411827,10.750805864208871,7.749083617495224,18.499889481704095,0.003511575521783964
Turvolândia (MG),MG,2013,5120.710951696735,10.7236401582024,9.143952649134771,19.86759280733717,0.0038798504728633615
Turvolândia (MG),MG,2014,4512.164038943796,11.210610591799819,9.241719005714389,20.452329597514208,0.004532709675666329
Turvolândia (MG),MG,2015,4763.47926268481,18.387159266401547,15.12576552588646,33.512924792288004,0.007035387989366269
Turvolândia (MG),MG,2016,4804.766273633861,27.972137755870573,22.177932688004788,50.150070443875364,0.010437567113113017
Turvolândia (MG),MG,2017,5462.997790008331,21.1426796903751,17.128964076701696,38.271643767076796,0.0070056121635404195
Turvolândia (MG),MG,2018,4588.1224299781625,21.19801723964754,17.075086670114793,38.273103909762334,0.008341779125092897
Turvolândia (MG),MG,2019,4315.054618220359,20.416583968103463,18.02394718268558,38.44053115078904,0.008908469197231835
Turvolândia (MG),MG,2020,4607.42938569842,24.63028893353689,20.940363715309907,45.570652648846796,0.00989068932674243
Turvolândia (MG),MG,2021,4646.860286109562,14.61558497523104,12.126291055874535,26.741876031105576,0.005754826782944742
Turvolândia (MG),MG,2022,4263.1658358393,12.754742604397798,10.701488008838506,23.456230613236304,0.005502068536965187
Turvolândia (MG),MG,2023,4464.905708010936,14.79987578326257,12.546409144220227,27.3462849274828,0.006124717231635616
Turvolândia (MG),MG,2024,4504.504122134199,10.994193438995055,9.549626418530883,20.54381985752594,0.004560728395513697
Turvânia (GO),GO,2012,17280.119897166944,1453.8292566376003,1425.8215738837048,2879.650830521305,0.16664530383226223
Turvânia (GO),GO,2013,15444.93126411268,1344.4105826087937,1274.70856618142,2619.119148790214,0.16957790902416708
Turvânia (GO),GO,2014,15133.906886238641,1196.676437283427,1251.4461318082836,2448.122569091711,0.16176408296246386
Turvânia (GO),GO,2015,14587.266172206644,1215.491710819326,1259.277722796519,2474.7694336158447,0.16965272343703874
Turvânia (GO),GO,2016,17082.92484475876,1257.7054572131728,1208.1430668250591,2465.848524038232,0.14434580415512294
Turvânia (GO),GO,2017,7469.435777595155,233.4403478264908,233.88771757929865,467.32806540578946,0.0625653770004365
Turvânia (GO),GO,2018,8101.483767960172,233.87906559401813,219.90274521983778,453.78181081385594,0.056012185398491655
Turvânia (GO),GO,2019,9981.650310296545,234.4322314748134,242.74101638532704,477.17324786014046,0.04780504556124488
Turvânia (GO),GO,2020,10633.654260046274,238.57143823800556,237.32913712642048,475.900575364426,0.044754189267985
Turvânia (GO),GO,2021,17875.473697647467,219.0048784019296,216.2043291658961,435.20920756782573,0.024346723053560376
Turvânia (GO),GO,2022,33190.329818383485,239.16275348989024,233.1392056725683,472.3019591624585,0.014230107436318983
Turvânia (GO),GO,2023,55867.330378948885,237.44603179087042,223.14263475560332,460.58866654647375,0.008244329260451402
Turvânia (GO),GO,2024,35042.214912651856,292.2412698964559,279.9613692319338,572.2026391283897,0.01632895182438363
Ubaporanga (MG),MG,2012,2613.7790515185593,8.28707952032767,5.973251955152568,14.260331475480237,0.005455828971922947
Ubaporanga (MG),MG,2013,2404.3738271034963,8.266139288614353,7.04846350037472,15.314602788989074,0.006369476583197666
Ubaporanga (MG),MG,2014,2441.8861309974336,8.174403556520703,6.738753441666743,14.913156998187446,0.006107228674129817
Ubaporanga (MG),MG,2015,2290.436631084205,9.141343385284861,7.519911838153778,16.661255223438637,0.007274270327903303
Ubaporanga (MG),MG,2016,2519.6709042020407,7.252035714484961,5.749834400593833,13.001870115078795,0.005160146149799027
Ubaporanga (MG),MG,2017,2184.7072031025114,5.919950313305028,4.796109941476475,10.716060254781503,0.004905032692510733
Ubaporanga (MG),MG,2018,1924.0512904836687,1.589851292973565,1.280631500258609,2.870482793232174,0.0014918951523951271
Ubaporanga (MG),MG,2019,1975.2753402832027,1.5312437976077602,1.3517960387014178,2.883039836309178,0.0014595635238861563
Ubaporanga (MG),MG,2020,2022.0174825662227,2.111167622874591,1.7948883184551354,3.9060559413297264,0.0019317617058248159
Ubaporanga (MG),MG,2021,1912.6384061753106,1.7382106416971206,1.442162472002221,3.180373113699342,0.0016628198531572474
Ubaporanga (MG),MG,2022,1760.9485702722634,2.8112493903570663,2.358695316233794,5.16994470659086,0.002935886256911822
Ubaporanga (MG),MG,2023,1806.4517391014501,3.6471122465897046,3.0917936819685554,6.73890592855826,0.0037304655212711466
Ubaporanga (MG),MG,2024,2082.536021112068,3.7739683247319555,3.2780929148226194,7.052061239554575,0.0033862853598031865
Ubarana (SP),SP,2012,16742.86631030435,3351.9172930784475,2694.8051622157104,6046.722455294158,0.361152167330675
Ubarana (SP),SP,2013,20898.790911622666,4160.867900742611,3389.2899812036894,7550.1578819463,0.3612724733155424
Ubarana (SP),SP,2014,21298.02567733797,4681.987566894496,3794.1647925908205,8476.152359485317,0.39797831441739284
Ubarana (SP),SP,2015,18404.164884235564,4741.038165958445,3469.3970805083113,8210.435246466755,0.4461183269173794
Ubarana (SP),SP,2016,26742.351640602035,6167.410462140802,4258.339073130991,10425.749535271792,0.3898591146876821
Ubarana (SP),SP,2017,28543.79314516044,6515.996904425906,4398.033566147604,10914.03047057351,0.38236090119732274
Ubarana (SP),SP,2018,25069.611452900375,5427.811221001113,3952.436495170202,9380.247716171314,0.3741680533738821
Ubarana (SP),SP,2019,26934.371825634877,6071.420669213414,4469.273804428449,10540.694473641863,0.3913473290514881
Ubarana (SP),SP,2020,28516.811268667698,6087.990890203118,4545.893303743466,10633.884193946586,0.3728987821871362
Ubarana (SP),SP,2021,24387.373585094425,4555.471113143637,3019.0363436335,7574.507456777137,0.31059135705399127
Ubarana (SP),SP,2022,22473.32665352183,4842.808801171077,3102.2649562157094,7945.073757386786,0.35353349683731405
Ubarana (SP),SP,2023,25682.459281729305,5932.229857706296,4364.7074556961425,10296.937313402439,0.4009326832936033
Ubarana (SP),SP,2024,29411.394967295473,6812.754609714311,5049.421818761115,11862.176428475426,0.40331906873733075
Ubatuba (SP),SP,2012,1098.394215104946,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2013,1007.9995108146535,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2014,1017.0437521571798,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2015,1017.4112331284542,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2016,1108.7058879797105,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2017,1118.8845749580823,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2018,1085.6474887157715,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2019,1073.2647136340606,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2020,1132.967257639965,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2021,1076.331822119078,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2022,1077.1450965666654,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2023,1074.9510473934213,0.0,0.0,0.0,0.0
Ubatuba (SP),SP,2024,1078.1029000145527,0.0,0.0,0.0,0.0
Ubaí (MG),MG,2012,4350.200444179144,13.438507330261084,9.68635452186903,23.124861852130113,0.0053158152477945485
Ubaí (MG),MG,2013,4359.8461944413,23.457962846067748,20.002396419982315,43.46035926605006,0.009968323956349879
Ubaí (MG),MG,2014,4505.847772365011,30.268648597859517,24.952641315428853,55.22128991328837,0.012255471712108917
Ubaí (MG),MG,2015,4733.774987641242,62.68349749909619,51.5651097473402,114.24860724643639,0.02413477775025477
Ubaí (MG),MG,2016,4891.138305191056,65.26832143036465,51.7485096053445,117.01683103570915,0.023924253156267734
Ubaí (MG),MG,2017,4724.731456344805,66.59944102468155,53.95623684161034,120.55567786629189,0.025515879363767563
Ubaí (MG),MG,2018,4603.406136134494,66.77375430488972,53.786523010861586,120.5602773157513,0.026189363647367958
Ubaí (MG),MG,2019,4434.65634292165,65.8434832971337,58.127229664160964,123.97071296129467,0.027954976299160085
Ubaí (MG),MG,2020,4431.83554225714,63.3350286862377,53.84664955365406,117.18167823989177,0.02644089048940904
Ubaí (MG),MG,2021,4577.6931114515055,54.80844365711641,45.47359145952951,100.28203511664591,0.021906674972549275
Ubaí (MG),MG,2022,4203.4122038868445,46.64591581036908,39.13687043232368,85.78278624269277,0.020407892940732877
Ubaí (MG),MG,2023,4011.05402438101,46.24961182269553,39.20752857568821,85.45714039838373,0.02130540747617369
Ubaí (MG),MG,2024,3787.6187343341094,39.64252441945332,34.433749105279624,74.07627352473295,0.01955747891234256
Uberaba (MG),MG,2012,490745.13834827853,25533.16392749606,18404.07359155115,43937.23751904721,0.08953168169312611
Uberaba (MG),MG,2013,473261.2618495084,25468.645375730703,21716.887541695083,47185.532917425786,0.09970292673654375
Uberaba (MG),MG,2014,524176.0976724921,32160.439135225744,26512.181397643155,58672.620532868896,0.1119330331798682
Uberaba (MG),MG,2015,487360.7317883865,32732.27766906971,26926.440891565264,59658.718560634974,0.12241182899926162
Uberaba (MG),MG,2016,620318.7673048517,32464.038317371527,25739.37190168346,58203.41021905499,0.09382822717412852
Uberaba (MG),MG,2017,635972.7259114735,35773.414036114664,28982.207217779276,64755.62125389394,0.10182138103656324
Uberaba (MG),MG,2018,556430.5088022058,36036.629307400806,29027.647339195144,65064.27664659595,0.116931540627878
Uberaba (MG),MG,2019,547854.8474176592,34708.192745775894,30640.710210565474,65348.902956341364,0.11928141781416489
Uberaba (MG),MG,2020,691037.9001693535,40088.66039539089,34082.87786652763,74171.53826191853,0.10733353155267059
Uberaba (MG),MG,2021,881989.2642977233,44961.19328005449,37303.502860634035,82264.69614068852,0.09327176584875
Uberaba (MG),MG,2022,802278.9851243554,50685.26470292103,42525.9661654085,93211.23086832953,0.11618306424152633
Uberaba (MG),MG,2023,813972.3555324015,50758.816833660276,43030.15059030759,93788.96742396787,0.11522377484505916
Uberaba (MG),MG,2024,786326.0283864177,50742.43125690024,44075.198854757924,94817.63011165816,0.12058309999762938
Uberlândia (MG),MG,2012,92335.29302730592,215.01611728417737,154.9816723499045,369.99778963408187,0.004007111230206028
Uberlândia (MG),MG,2013,125913.28345594289,3306.45571544574,2819.385400149888,6125.841115595628,0.04865126972674859
Uberlândia (MG),MG,2014,131386.3035288616,3972.2930196944017,3274.6491010247987,7246.942120719201,0.055157515860298684
Uberlândia (MG),MG,2015,122229.51713118813,3566.2731177152455,2933.7109772253407,6499.984094940586,0.0531785140569949
Uberlândia (MG),MG,2016,137570.15070927548,3536.507016423695,2803.9478156953014,6340.454832118996,0.04608888483024319
Uberlândia (MG),MG,2017,144638.05300861498,3785.8927960773285,3067.180823430513,6853.073619507842,0.04738084810295155
Uberlândia (MG),MG,2018,140915.01606569844,3365.185236794046,2710.670008880723,6075.855245674769,0.04311715965629979
Uberlândia (MG),MG,2019,135985.33492657234,3241.132704936426,2861.301615251335,6102.434320187761,0.044875679597971924
Uberlândia (MG),MG,2020,147878.7547950239,3704.395455603947,3149.4307027826103,6853.826158386557,0.04634760529250268
Uberlândia (MG),MG,2021,160234.8921411634,3645.5444809647715,3024.643454793848,6670.1879357586195,0.04162756217841949
Uberlândia (MG),MG,2022,154450.03543141123,3842.0408334879908,3223.550265519518,7065.591099007508,0.045746775513983116
Uberlândia (MG),MG,2023,181782.40248747647,5330.333833439692,4518.723679103174,9849.057512542866,0.05418047829586473
Uberlândia (MG),MG,2024,204526.06803434712,6807.942860300781,5913.422513013355,12721.365373314136,0.062199236975395096
Ubirajara (SP),SP,2012,2626.054099357811,84.0689815654979,67.58804161807194,151.65702318356983,0.05775091351722603
Ubirajara (SP),SP,2013,2701.273522195875,72.36292001291497,58.94417358615111,131.3070935990661,0.04860932908872037
Ubirajara (SP),SP,2014,2467.9045636228952,90.00652898597978,72.93902397276594,162.94555295874574,0.0660258728642006
Ubirajara (SP),SP,2015,2871.8284894788903,52.791003132727866,38.63140218124887,91.42240531397674,0.03183421490834429
Ubirajara (SP),SP,2016,3680.929874983493,53.29860893208102,36.80046112582339,90.09907005790441,0.024477257953279662
Ubirajara (SP),SP,2017,3290.833459688821,53.91486800352404,36.39034865606764,90.30521665959168,0.027441442347596306
Ubirajara (SP),SP,2018,3231.387435632112,0.0,0.0,0.0,0.0
Ubirajara (SP),SP,2019,3405.793045434398,0.0,0.0,0.0,0.0
Ubirajara (SP),SP,2020,3035.5362448144165,0.0,0.0,0.0,0.0
Ubirajara (SP),SP,2021,3215.867891003093,0.0,0.0,0.0,0.0
Ubirajara (SP),SP,2022,3138.0519316067034,0.0,0.0,0.0,0.0
Ubirajara (SP),SP,2023,4302.285302382282,0.0,0.0,0.0,0.0
Ubirajara (SP),SP,2024,3801.103344843586,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2012,67776.61857455985,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2013,70869.01100393753,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2014,73701.16704202854,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2015,78835.9670793903,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2016,77901.59447295076,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2017,77880.41465551994,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2018,76628.15469102313,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2019,90127.79064084835,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2020,79233.71222065021,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2021,85696.39306256543,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2022,70449.484354625,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2023,93793.83057583893,0.0,0.0,0.0,0.0
Ubiratã (PR),PR,2024,103186.61062744579,0.0,0.0,0.0,0.0
Ubá (MG),MG,2012,4599.045694132383,156.7825855197127,113.00746942180533,269.79005494151806,0.05866218187084449
Ubá (MG),MG,2013,4468.853671393474,156.38641897378503,133.3493094665488,289.7357284403338,0.06483446309621248
Ubá (MG),MG,2014,4452.846250431429,170.49470275028892,140.5511432119064,311.04584596219536,0.06985326428732154
Ubá (MG),MG,2015,4530.7105793306455,193.27411728887995,158.99242172096558,352.26653900984553,0.07775083683714099
Ubá (MG),MG,2016,5074.144595566325,191.66094388281684,151.95990915855128,343.62085304136815,0.06771995684585269
Ubá (MG),MG,2017,2339.84745164393,3.6999689458156424,2.997568713422797,6.6975376592384395,0.002862382184160289
Ubá (MG),MG,2018,2334.383484463836,3.6036629307400805,2.9027647339195144,6.506427664659595,0.0027872145720539143
Ubá (MG),MG,2019,2548.9159999717226,5.104145992025867,4.505986795671394,9.61013278769726,0.0037702822642267826
Ubá (MG),MG,2020,2376.0272613351112,7.539884367409252,6.410315423054054,13.950199790463305,0.005871228843824191
Ubá (MG),MG,2021,2350.5395019251105,6.028928802282804,5.002095060548245,11.031023862831049,0.004692975316431208
Ubá (MG),MG,2022,2329.7693816973424,4.997776693968116,4.193236117748965,9.19101281171708,0.0039450311622779635
Ubá (MG),MG,2023,2348.1905418266747,6.554230704016281,5.5562669067261,12.110497610742382,0.0051573743250501024
Ubá (MG),MG,2024,2344.4803670581196,6.1313771102087795,5.325753194949915,11.457130305158694,0.00488685273979719
Uchoa (SP),SP,2012,22621.33655114618,4896.373341308249,3936.4850032366403,8832.85834454489,0.39046580314006
Uchoa (SP),SP,2013,24584.233273480182,5427.219000968624,4420.813018961332,9848.032019929957,0.40058324822980557
Uchoa (SP),SP,2014,20475.819174929442,4588.3478155566045,3718.281496739005,8306.629312295609,0.405679950644721
Uchoa (SP),SP,2015,22393.197810795547,6091.269592237831,4457.469482451792,10548.739074689624,0.4710689006464355
Uchoa (SP),SP,2016,33807.99215502427,8375.495689327017,5782.929605486532,14158.425294813549,0.4187892978054137
Uchoa (SP),SP,2017,36057.41158018951,8867.712099246286,5985.345917050365,14853.05801629665,0.4119280160547394
Uchoa (SP),SP,2018,25080.62277406427,5880.128822751205,4281.806203101052,10161.935025852257,0.4051707614039256
Uchoa (SP),SP,2019,25120.876844424776,6071.420669213414,4469.273804428449,10540.694473641863,0.4195989868873236
Uchoa (SP),SP,2020,26611.603854101402,5872.997241195084,4385.357881302914,10258.355122497998,0.3854842864315738
Uchoa (SP),SP,2021,25171.41138874875,5254.321795273627,3482.183964531821,8736.505759805448,0.3470804884508994
Uchoa (SP),SP,2022,23411.45902004147,5352.189604952791,3428.5702641103503,8780.759869063142,0.3750624795125472
Uchoa (SP),SP,2023,27194.353370425488,6553.927546793915,4822.128797053101,11376.056343847016,0.4183242082975487
Uchoa (SP),SP,2024,29724.27671592326,7066.997007036061,5237.8591222947025,12304.856129330765,0.4139665448188708
Uirapuru (GO),GO,2012,5965.452136976924,0.5907623646019455,0.5793814649432194,1.170143829545165,0.0001961534184964816
Uirapuru (GO),GO,2013,5729.328332858627,0.672205291304397,0.6373542830907096,1.3095595743951067,0.00022857122132180317
Uirapuru (GO),GO,2014,5790.775152594065,0.5582164138931438,0.5837649594440971,1.141981373337241,0.00019720699616970506
Uirapuru (GO),GO,2015,5712.5397326400125,0.6697607386147308,0.6938877248062452,1.363648463420976,0.00023871141860588423
Uirapuru (GO),GO,2016,5733.213299437548,0.6930213743827687,0.6657114858015629,1.3587328601843316,0.0002369932512920161
Uirapuru (GO),GO,2017,5671.185240435207,0.6926252078368408,0.6939525686418752,1.386577776478716,0.0002444952364794048
Uirapuru (GO),GO,2018,5598.521081262485,0.9252358638884232,0.8699449261444128,1.7951807900328358,0.00032065268023033267
Uirapuru (GO),GO,2019,5647.8659938109895,1.9372861326270292,2.005947739799625,3.9432338724266542,0.0006981812027317407
Uirapuru (GO),GO,2020,5620.884555840216,2.0973313251692796,2.086409996715784,4.183741321885064,0.0007443208057952497
Uirapuru (GO),GO,2021,6518.29092821592,2.1900487840192966,2.162043291658961,4.352092075678257,0.0006676738003268966
Uirapuru (GO),GO,2022,6821.6889357623295,2.3916275348989022,2.3313920567256825,4.723019591624585,0.0006923534092656166
Uirapuru (GO),GO,2023,6926.021367585505,1.4612063494822793,1.3731854446498664,2.834391794132146,0.0004092380955388605
Uirapuru (GO),GO,2024,7214.659245970421,0.7827891157940784,0.7498965247283943,1.5326856405224727,0.0002124404754636913
Umburatiba (MG),MG,2012,2431.886563292593,13.438507330261084,9.68635452186903,23.124861852130113,0.009509021597134355
Umburatiba (MG),MG,2013,2383.8956427412845,13.404550197753002,11.429940811418463,24.834491009171465,0.010417608289519686
Umburatiba (MG),MG,2014,2520.399202736401,23.822547507574622,19.63865288714308,43.46120039471771,0.017243776441260503
Umburatiba (MG),MG,2015,2579.7323219725936,30.92385876622079,25.438787475354502,56.36264624157529,0.021848253697297388
Umburatiba (MG),MG,2016,2521.736812189269,21.13450408221332,16.75666025315917,37.89116433537249,0.015025820360086239
Umburatiba (MG),MG,2017,2236.951708072433,0.0,0.0,0.0,0.0
Umburatiba (MG),MG,2018,2233.0176642751712,0.4769553878920695,0.3841894500775826,0.861144837969652,0.0003856417491659997
Umburatiba (MG),MG,2019,2236.994481684611,0.612497519043104,0.540718415480567,1.153215934523671,0.0005155202410938538
Umburatiba (MG),MG,2020,2247.4519560518484,0.7037225409581968,0.5982961061517116,1.3020186471099082,0.0005793310257885089
Umburatiba (MG),MG,2021,2268.29842745648,0.6263822132241873,0.5196981881089083,1.1460804013330956,0.0005052599726122609
Umburatiba (MG),MG,2022,2279.406090959583,0.0,0.0,0.0,0.0
Umburatiba (MG),MG,2023,2296.4691291471136,0.0,0.0,0.0,0.0
Umburatiba (MG),MG,2024,2283.348392417869,0.0,0.0,0.0,0.0
Umuarama (PR),PR,2012,62111.136627477325,4291.092429159116,4298.795403750317,8589.887832909433,0.1382986739468129
Umuarama (PR),PR,2013,77059.99187741343,5285.279297125926,5230.688354356945,10515.967651482872,0.13646468673668705
Umuarama (PR),PR,2014,70632.37799408555,4938.815399986944,4696.310013464464,9635.125413451407,0.13641230391900738
Umuarama (PR),PR,2015,77136.64545954672,5661.6483465913025,5143.92791547554,10805.576262066843,0.1400835646623197
Umuarama (PR),PR,2016,74560.99496161206,4935.083540098512,3819.059457135214,8754.142997233725,0.11740914940500485
Umuarama (PR),PR,2017,53725.24973534762,3371.8466177730215,2883.3107817265154,6255.157399499537,0.11642863328346824
Umuarama (PR),PR,2018,57009.37094447297,2740.5230865360936,2555.62654382493,5296.149630361024,0.09289963286070048
Umuarama (PR),PR,2019,50168.11917525148,3245.2304672820705,2461.127071041182,5706.357538323253,0.11374469747190095
Umuarama (PR),PR,2020,57996.66042161176,3616.829486279985,2753.4462095432527,6370.275695823238,0.10983866397675254
Umuarama (PR),PR,2021,58060.28459010567,2887.7426233255555,2059.7037404852585,4947.446363810814,0.08521223067952256
Umuarama (PR),PR,2022,16028.006087194159,247.810007383671,181.88758870893423,429.69759609260524,0.026809173502617974
Umuarama (PR),PR,2023,19147.97729031537,372.3395796944808,291.0244895652217,663.3640692597025,0.03464408063588093
Umuarama (PR),PR,2024,40292.62253423157,1472.2469167215322,1195.9868029601607,2668.233719681693,0.06622139617283117
Unaí (MG),MG,2012,274191.5406455237,3064.6515966660413,2208.9731487122313,5273.624745378273,0.01923336049304323
Unaí (MG),MG,2013,262621.399169648,3378.6168773436434,2880.916581518024,6259.533458861668,0.02383481878724642
Unaí (MG),MG,2014,264691.20452767436,2783.034079414305,2294.256743168597,5077.2908225829015,0.019181940071046275
Unaí (MG),MG,2015,241299.5457116841,2489.7885206641004,2048.166159164353,4537.954679828454,0.01880631257072739
Unaí (MG),MG,2016,262408.2052498294,2469.0073592515087,1957.5721919278894,4426.579551179399,0.01686905920859072
Unaí (MG),MG,2017,391506.3655917865,11207.813788916681,9080.128090674856,20287.941879591537,0.051820209484780756
Unaí (MG),MG,2018,371966.53186492424,12106.7175959937,9752.00887446931,21858.726470463007,0.05876530439679658
Unaí (MG),MG,2019,386695.6452755676,11660.42151878309,10293.9268347113,21954.348353494388,0.056774232194544756
Unaí (MG),MG,2020,394048.8131413525,11728.561569342317,9971.476411915812,21700.03798125813,0.055069415913895754
Unaí (MG),MG,2021,380855.0730581097,7417.409374929753,6154.092710856326,13571.50208578608,0.03563429515803084
Unaí (MG),MG,2022,429623.57440236805,9136.56051866046,7665.7597777598285,16802.32029642029,0.039109400176173564
Unaí (MG),MG,2023,422016.0063260842,9968.773474011861,8450.902730714053,18419.676204725914,0.04364686630035867
Unaí (MG),MG,2024,424479.66408230446,9049.066907480543,7860.077129098498,16909.14403657904,0.03983499203226952
Uniflor (PR),PR,2012,7142.0496568644785,401.16954625702544,401.88968894157426,803.0592351985997,0.11244100416282472
Uniflor (PR),PR,2013,8656.410498112375,501.3240993398814,496.145989787439,997.4700891273204,0.11522906513558129
Uniflor (PR),PR,2014,10724.443537533747,696.9498931382409,662.7283056655166,1359.6781988037574,0.12678310012497268
Uniflor (PR),PR,2015,10553.495622944663,667.9014987403616,606.8263081416892,1274.7278068820508,0.12078725878377472
Uniflor (PR),PR,2016,12750.9794282609,777.3142808166409,601.5317534543277,1378.8460342709686,0.10813648018401899
Uniflor (PR),PR,2017,13447.535405833301,757.5876108454709,647.8232179777697,1405.4108288232405,0.10451066209601488
