Cidade,uf,corr_pearson,corr_spearman
São José do Alegre (MG),MG,0.4896704139861984,0.2
São José do Barreiro (SP),SP,0.8353422318739127,-0.030303030303030304
São José do Divino (MG),MG,0.9811592411397411,0.9393939393939394
São José do Goiabal (MG),MG,0.9705507397788768,0.9515151515151515
São José do Jacuri (MG),MG,0.9475723107723396,0.9636363636363636
São José do Mantimento (MG),MG,0.2381266910654276,0.41818181818181815
São José do Povo (MT),MT,0.7957488826227305,0.44242424242424244
São José do Rio Claro (MT),MT,0.011625548295809697,0.05454545454545454
São José do Rio Pardo (SP),SP,0.9610277645616976,0.9151515151515152
São José do Rio Preto (SP),SP,0.908070123077166,0.9151515151515152
São José dos Campos (SP),SP,0.7098030775223818,0.5222329678670935
São José dos Quatro Marcos (MT),MT,0.12426989583253087,-0.006060606060606061
São João (PR),PR,0.5529504883822274,0.2731154967995676
São João Batista do Glória (MG),MG,-0.9140271604203777,-0.696969696969697
São João Evangelista (MG),MG,0.9858948638526074,0.4666666666666667
São João Nepomuceno (MG),MG,0.9333879215447408,0.9757575757575757
São João d'Aliança (GO),GO,-0.7664290943271174,-0.6785567440786864
São João da Boa Vista (SP),SP,0.5475812237960342,0.296969696969697
São João da Lagoa (MG),MG,0.79349373565472,0.4909090909090909
São João da Mata (MG),MG,-0.357090786292683,-0.24848484848484848
São João da Ponte (MG),MG,0.9182194213766315,0.793939393939394
São João das Duas Pontes (SP),SP,0.9791952459251821,0.8303030303030303
São João das Missões (MG),MG,-0.33957830431486463,0.006060606060606061
São João de Iracema (SP),SP,0.965956929691759,0.8787878787878788
São João del Rei (MG),MG,-0.5329086319572585,-0.46200821319684904
São João do Caiuá (PR),PR,0.9243980914726849,0.8909090909090909
São João do Ivaí (PR),PR,-0.5158527990048745,-0.5515151515151515
São João do Manteninha (MG),MG,0.9309034763513439,0.806060606060606
São João do Oriente (MG),MG,0.9863965313697767,0.7006490497453707
São João do Pacuí (MG),MG,0.5017411749568749,0.296969696969697
São João do Paraíso (MG),MG,0.9692480737343369,0.7575757575757576
São João do Pau d'Alho (SP),SP,0.8818381871067646,0.8666666666666667
São Luiz do Norte (GO),GO,0.941948855097013,0.806060606060606
São Luiz do Paraitinga (SP),SP,0.42311639461861333,0.296969696969697
São Manoel do Paraná (PR),PR,0.41262727543816036,0.34545454545454546
São Manuel (SP),SP,0.9452137771802342,0.8424242424242424
São Mateus do Sul (PR),PR,-0.46941803689047795,-0.3696969696969697
São Miguel do Anta (MG),MG,0.44079509799728606,0.14382024188056616
São Miguel do Iguaçu (PR),PR,0.2747951143429249,0.2
São Miguel do Passa Quatro (GO),GO,0.32525584553275505,0.29012942659282975
São Patrício (GO),GO,0.40846895068162514,0.4303030303030303
São Paulo (SP),SP,0.5236002935435632,0.7454545454545455
São Pedro (SP),SP,0.7524829737056499,0.503030303030303
São Pedro da Cipa (MT),MT,-0.753210663339513,-0.5222329678670935
São Pedro da União (MG),MG,-0.8046978365547467,-0.7006490497453707
São Pedro do Iguaçu (PR),PR,0.22501677853049332,0.3575757575757576
São Pedro do Ivaí (PR),PR,0.34044982648892536,0.40606060606060607
São Pedro do Paraná (PR),PR,0.9853547462911781,0.9757575757575757
São Pedro do Suaçuí (MG),MG,0.9634931272053425,0.34545454545454546
São Pedro do Turvo (SP),SP,0.8446993886195165,0.8545454545454545
São Pedro dos Ferros (MG),MG,0.8271643520055412,0.7818181818181819
São Romão (MG),MG,-0.5263219520977352,-0.41818181818181815
São Roque (SP),SP,0.849419269974055,0.7566195333716741
São Roque de Minas (MG),MG,-0.14011267634075505,0.17575757575757575
São Sebastião da Amoreira (PR),PR,0.39968869274187374,0.45454545454545453
São Sebastião da Bela Vista (MG),MG,0.48309190302249616,0.4301569074593189
São Sebastião da Grama (SP),SP,0.9564559741330313,0.791470623690405
São Sebastião do Anta (MG),MG,-0.5308398925531715,-0.36893018569362623
São Sebastião do Maranhão (MG),MG,0.9032842203548106,0.8909090909090909
São Sebastião do Oeste (MG),MG,0.7437198725265204,0.5393939393939394
São Sebastião do Paraíso (MG),MG,0.9609231146450147,0.806060606060606
São Sebastião do Rio Preto (MG),MG,0.8561916326674679,0.9151515151515152
São Sebastião do Rio Verde (MG),MG,-0.42118640270512797,-0.36537670835006186
São Simão (GO),GO,0.9688517708886227,0.41818181818181815
São Simão (SP),SP,0.7529706647269221,0.5151515151515151
São Tiago (MG),MG,0.6950141359077328,0.6848484848484848
São Tomás de Aquino (MG),MG,0.949555734418617,0.8666666666666667
São Tomé (PR),PR,-0.4888746785648537,-0.4303030303030303
São Tomé das Letras (MG),MG,-0.8801497164595169,-0.7006490497453707
São Vicente de Minas (MG),MG,-0.20805733644029759,-0.006060606060606061
Sítio d'Abadia (GO),GO,-0.7605745535927337,-0.8739695897586162
Tabapuã (SP),SP,0.5485418733180142,0.3575757575757576
Tabatinga (SP),SP,0.9728044444198652,0.9636363636363636
Tabuleiro (MG),MG,0.9570701396369744,0.7003420474184091
Taciba (SP),SP,0.7393015072585117,0.4666666666666667
Taiaçu (SP),SP,0.9267195824696027,0.9151515151515152
Taiobeiras (MG),MG,0.7916692210421937,0.6121212121212121
Taiúva (SP),SP,0.6674298675309177,0.8424242424242424
Tamarana (PR),PR,-0.6159163092986568,-0.8466580400786594
Tambaú (SP),SP,0.8056043270858508,0.8181818181818182
Tamboara (PR),PR,0.6132277218987221,0.6606060606060606
Tanabi (SP),SP,0.7264638897074069,0.6727272727272727
Tangará da Serra (MT),MT,-0.6263681093665866,-0.6848484848484848
Taparuba (MG),MG,0.08581758968417474,0.10303030303030303
Tapejara (PR),PR,0.43809964539784757,0.3696969696969697
Tapira (PR),PR,0.6204560367622906,0.6121212121212121
Tapiratiba (SP),SP,0.9588209653964048,0.8545454545454545
Tapiraí (MG),MG,0.7638418508617416,0.2063507818286384
Taquaral (SP),SP,0.6812282400040103,0.4666666666666667
Taquaraçu de Minas (MG),MG,-0.05135656782911375,-0.006060606060606061
Taquaritinga (SP),SP,0.21806977842704645,0.47878787878787876
Taquarituba (SP),SP,-0.24039115549442464,-0.4303030303030303
Taquarussu (MS),MS,0.9251977220123627,0.9393939393939394
Tarabai (SP),SP,0.9436619750448979,0.11515151515151516
Tarumirim (MG),MG,0.9307708263463051,0.17575757575757575
Tarumã (SP),SP,0.3079754488778782,0.16363636363636364
Tatuí (SP),SP,0.9270124573893914,0.4909090909090909
Taubaté (SP),SP,0.1547078116921735,0.4061811972299616
Teixeiras (MG),MG,0.4985056249998314,0.531509589558614
Tejupá (SP),SP,-0.28323411950361166,-0.21334770066562786
Teodoro Sampaio (SP),SP,0.5492673307834052,0.5272727272727272
Terenos (MS),MS,-0.149929865225967,0.006135431191398488
Teresina de Goiás (GO),GO,0.05064911027963931,0.21624335800309785
Terra Boa (PR),PR,0.41406416490858294,0.10303030303030303
Terra Rica (PR),PR,0.6375274295050953,0.6484848484848484
Terra Roxa (PR),PR,0.06134551926081097,0.41818181818181815
Terra Roxa (SP),SP,0.45131518404991366,0.5515151515151515
Teófilo Otoni (MG),MG,0.9588499475946318,0.8424242424242424
Tietê (SP),SP,-0.06526288630556193,-0.34545454545454546
Timburi (SP),SP,0.25291809193178383,0.6121212121212121
Tiradentes (MG),MG,0.009358039063091655,0.28484848484848485
Tiros (MG),MG,-0.40650503751828954,-0.45454545454545453
Tocantins (MG),MG,0.9602623800341402,0.8424242424242424
Tocos do Moji (MG),MG,0.17757955625554417,-0.19800873517968648
Toledo (MG),MG,0.3454653239353882,0.3039527718400323
Toledo (PR),PR,-0.1417748113799148,0.07878787878787878
Tomazina (PR),PR,0.1417551180844512,0.2727272727272727
Tombos (MG),MG,0.03606158340486713,0.01818181818181818
Torixoréu (MT),MT,-0.8874705450755617,-0.8210653934707496
Torre de Pedra (SP),SP,0.6415053692631386,0.2
Torrinha (SP),SP,0.7133923734311107,0.5393939393939394
Trabiju (SP),SP,0.6743795497089355,0.4303030303030303
Trindade (GO),GO,-0.40181537431699593,-0.2606060606060606
Três Barras do Paraná (PR),PR,-0.8774732450051869,-0.9151515151515152
Três Corações (MG),MG,-0.8678794085831923,-0.8466580400786594
Três Fronteiras (SP),SP,0.8699336357041928,0.6606060606060606
Três Lagoas (MS),MS,-0.5887078918248384,-0.5222329678670935
Três Marias (MG),MG,-0.5177752142871842,-0.5757575757575758
Três Pontas (MG),MG,-0.15056522260791413,-0.17575757575757575
Três Ranchos (GO),GO,0.8261747290825395,0.7178454493936232
Tumiritinga (MG),MG,0.6691192641035646,0.4303030303030303
Tuneiras do Oeste (PR),PR,0.6624786923660301,0.45454545454545453
Tupaciguara (MG),MG,0.8858336054319044,0.8181818181818182
Tupi Paulista (SP),SP,0.9235139067778144,0.9030303030303031
Tupã (SP),SP,0.7417812225257124,0.696969696969697
Tupãssi (PR),PR,0.36374231893747816,0.40606060606060607
Turiúba (SP),SP,0.964732267853154,0.9515151515151515
Turmalina (MG),MG,0.9476304682632756,0.8909090909090909
Turmalina (SP),SP,0.8861759032799604,0.6727272727272727
Turvelândia (GO),GO,0.20825998020944841,0.12727272727272726
Turvo (PR),PR,0.716620022567394,0.7696969696969697
Turvolândia (MG),MG,0.37519661764259415,0.38181818181818183
Turvânia (GO),GO,-0.16244199405776963,0.04242424242424243
Ubaporanga (MG),MG,0.7743821146027697,0.6606060606060606
Ubarana (SP),SP,0.8335416704742304,0.9515151515151515
Ubaí (MG),MG,0.8391436868672458,0.5515151515151515
Uberaba (MG),MG,0.8615600750472715,0.7454545454545455
Uberlândia (MG),MG,0.9249887623288197,0.8181818181818182
Ubirajara (SP),SP,-0.19284777917376517,-0.21624335800309785
Ubá (MG),MG,0.9884397259652973,0.793939393939394
Uchoa (SP),SP,0.9238227767623188,0.7212121212121212
Uirapuru (GO),GO,0.20561665020094977,0.05454545454545454
Umburatiba (MG),MG,0.9762208832001479,0.30014659175074676
Umuarama (PR),PR,0.9629427516145079,0.8424242424242424
Unaí (MG),MG,0.8275784396568439,0.2606060606060606
Uniflor (PR),PR,0.7765772907860718,0.7818181818181819
União Paulista (SP),SP,0.7754070616634817,0.8424242424242424
União da Vitória (PR),PR,-0.08885647349914509,0.04242424242424243
União de Minas (MG),MG,0.8582392781882207,0.7454545454545455
Uraí (PR),PR,-0.3468850108596183,-0.10004886391691559
Uru (SP),SP,0.8698643231819653,0.793939393939394
Uruana (GO),GO,-0.3141977892141571,0.16363636363636364
Uruana de Minas (MG),MG,-0.28819254706741015,-0.12766016417281356
Uruaçu (GO),GO,0.865453150694311,0.9151515151515152
Urucuia (MG),MG,0.0644320665305673,-0.2606060606060606
Urucânia (MG),MG,0.9378441845945553,0.8787878787878788
Urupês (SP),SP,0.862861916025632,0.8666666666666667
Urutaí (GO),GO,0.42480460217007937,0.5222329678670935
Urânia (SP),SP,0.917770220512055,0.8787878787878788
Valentim Gentil (SP),SP,0.9131443595751132,0.9757575757575757
Valparaíso (SP),SP,0.929822042789975,0.8424242424242424
Vargem Alegre (MG),MG,0.9514543656264909,0.3939393939393939
Vargem Bonita (MG),MG,-0.6829746348289585,-0.4377137796365057
Vargem Grande do Rio Pardo (MG),MG,0.9301530304825494,0.8909090909090909
Vargem Grande do Sul (SP),SP,0.9259741943907329,0.8666666666666667
Varginha (MG),MG,-0.3219620132187818,0.15151515151515152
Varjão (GO),GO,-0.655824134680556,-0.6917637567037024
Varjão de Minas (MG),MG,0.9405672535484095,0.9393939393939394
Varzelândia (MG),MG,0.6942998555284787,0.5272727272727272
Vazante (MG),MG,-0.7558467846567978,-0.6727272727272727
Ventania (PR),PR,-0.6386187578969642,-0.7212121212121212
Vera Cruz do Oeste (PR),PR,0.2971979221195019,0.5393939393939394
Veredinha (MG),MG,0.6561637341853085,0.696969696969697
Vermelho Novo (MG),MG,0.8615639663971115,0.7696969696969697
Verê (PR),PR,-0.43210260315685833,-0.6484848484848484
Veríssimo (MG),MG,0.9256857887539542,0.9151515151515152
Vianópolis (GO),GO,0.3244059390290726,0.29012942659282975
Vicentina (MS),MS,-0.0132787204863823,0.2
Vicentinópolis (GO),GO,0.7475061538395814,0.8181818181818182
Vieiras (MG),MG,0.9746090259194996,0.6363636363636364
Vila Boa (GO),GO,0.6642344326734118,0.6727272727272727
Vila Propício (GO),GO,0.48917866959802564,0.4909090909090909
Viradouro (SP),SP,0.4158256030382754,0.45454545454545453
Virgem da Lapa (MG),MG,0.7810490956262678,0.5515151515151515
Virginópolis (MG),MG,0.9961458903659253,0.8909090909090909
Virgolândia (MG),MG,0.9661657855729401,0.4666666666666667
Virgínia (MG),MG,-0.14247957432638786,-0.018406293574195466
Virmond (PR),PR,0.6319822104927146,0.6878359394287946
Visconde do Rio Branco (MG),MG,0.9413354596653118,0.793939393939394
Vista Alegre do Alto (SP),SP,0.770329564787649,0.7333333333333333
Vitorino (PR),PR,0.6037001050364753,0.6727272727272727
Vitória Brasil (SP),SP,0.935875426856868,0.9272727272727272
Viçosa (MG),MG,-0.5911880869579268,-0.7333333333333333
Volta Grande (MG),MG,0.9464545411904628,0.11515151515151516
Votuporanga (SP),SP,0.9519697958747179,0.8666666666666667
Várzea Grande (MT),MT,-0.2686732129399366,-0.22424242424242424
Várzea da Palma (MG),MG,-0.11561440611623343,0.01818181818181818
Wenceslau Braz (MG),MG,-0.1356407459699649,-0.1365577483997838
Wenceslau Braz (PR),PR,-0.39414832315383164,-0.6484848484848484
Xambrê (PR),PR,0.9738294813823913,0.9057792600832962
Zacarias (SP),SP,0.8484621641374674,0.7575757575757576
Água Boa (MG),MG,0.15426500252598807,-0.34545454545454546
Água Boa (MT),MT,-0.8354648776905645,-0.8469257208241591
Água Comprida (MG),MG,0.8843515794477849,0.9151515151515152
Água Fria de Goiás (GO),GO,-0.7934290195197046,-0.7531234192521683
Água Limpa (GO),GO,0.2876795663896667,0.5222329678670935
Águas Formosas (MG),MG,0.9831224136234146,0.806060606060606
Águas Vermelhas (MG),MG,0.7110015829707589,0.3376649157195901
Águas de Santa Bárbara (SP),SP,-0.673756990644358,-0.6242424242424243
Álvares Florence (SP),SP,0.9276250653554434,0.9030303030303031
Álvares Machado (SP),SP,0.939557913609087,0.8666666666666667
Ângulo (PR),PR,0.5773686591173448,0.296969696969697
Óleo (SP),SP,0.30001471081237313,0.3212121212121212
