Cidade,uf,share_cana_mean,share_cana_median,solos_pipeline_total,solos_cana_atribuivel_total,n_anos
Braúnas (MG),MG,0.022496908149505463,0.007558918690109915,21226.440816205548,707.0382067932893,10
Brejo Alegre (SP),SP,0.2213765207727932,0.20460114601938778,82041.14210112207,18301.49054367833,10
Britânia (GO),GO,0.0,0.0,120992.39612573848,0.0,10
Brodowski (SP),SP,0.3856615320445945,0.37951875921448025,226759.2326262085,86991.85909036422,10
Brotas (SP),SP,0.3629083691255132,0.35531526720790596,551384.8769832525,199621.30243295783,10
Brumadinho (MG),MG,0.0261239063832641,0.026208370058498347,23475.215604701534,608.9587332048125,10
Brás Pires (MG),MG,0.005396711870152238,0.005850774471432226,15713.930646917439,82.2189329125737,10
Bueno Brandão (MG),MG,0.006074649452235089,0.00601851210990955,41561.09925976918,250.6802808015778,10
Buenópolis (MG),MG,0.030416236817754082,0.0320953738343079,58940.880415252155,1759.6384647976292,10
Bugre (MG),MG,0.005609008418858428,0.001688415523758291,8476.335132669623,55.096246265466355,10
Buri (SP),SP,0.0,0.0,418486.63173729717,0.0,10
Buritama (SP),SP,0.35149696635939687,0.35128385319253597,158732.20048393164,55682.1397158942,10
Buriti Alegre (GO),GO,0.08172761851480487,0.07856829841520188,272434.435265431,20871.42121979467,10
Buriti de Goiás (GO),GO,0.002215907840039556,0.0,12535.216794095746,27.408427516212893,10
Buritinópolis (GO),GO,0.002416443941278846,0.0,9455.659215768692,27.128625879180888,10
Buritis (MG),MG,0.0002566847886542135,0.00028827955314341986,1342731.2814212856,351.18597804998956,10
Buritizal (SP),SP,0.36362349857473053,0.36565497630944793,197622.331131922,71739.13290566426,10
Buritizeiro (MG),MG,0.00024275572037923244,0.0001507274308422032,455817.16612901137,110.62651521242678,10
Bálsamo (SP),SP,0.3593407101240688,0.35895756065808276,124433.36298552359,44624.76642767584,10
Caarapó (MS),MS,0.08248144851272082,0.0789274362085164,1847894.960446766,150011.89382261573,10
Cabeceira Grande (MG),MG,9.587461533816168e-06,0.0,378054.01802617905,2.961696751796844,10
Cabeceiras (GO),GO,0.00022566137717625997,0.0,479487.90456769516,82.21921246794956,10
Cabo Verde (MG),MG,0.03298898839545423,0.031455312681990436,73908.57195638244,2422.6869064336383,10
Cabreúva (SP),SP,0.004845256619937084,0.003956664905076148,8816.687433811221,42.27805457199095,10
Cabrália Paulista (SP),SP,0.18093867248556467,0.14573287675751684,26039.098388243525,6060.866969931894,10
Cachoeira Alta (GO),GO,0.17103563854960496,0.17406907517758974,387495.6779170827,66082.05670878364,10
Cachoeira Dourada (GO),GO,0.1907429336690734,0.19822415369225937,697179.7598864156,129347.12040609994,10
Cachoeira Dourada (MG),MG,0.0,0.0,148692.9413444168,0.0,10
Cachoeira Paulista (SP),SP,0.025930962259806796,0.02248999635677525,24878.814985245772,649.8320113233217,10
Cachoeira da Prata (MG),MG,0.006508066789292191,0.007137465073320482,2123.517329186344,14.030146004416864,10
Cachoeira de Goiás (GO),GO,0.0,0.0,21795.115609382246,0.0,10
Cachoeira de Minas (MG),MG,0.004238902592939164,0.006602807832707001,39611.19686285532,164.7276977500011,10
Cachoeira de Pajeú (MG),MG,0.02053009868546297,0.013827890749476775,18432.045159889876,424.96940656847704,10
Caconde (SP),SP,0.023502252817674107,0.02414175211997502,47581.22069370712,1127.2779292781947,10
Caetanópolis (MG),MG,0.018397852121495226,0.01950112557766696,8287.83812804582,147.12875132084469,10
Caeté (MG),MG,0.01887694610694557,0.02051919888289399,9007.925939437937,172.40626053981651,10
Cafeara (PR),PR,0.11491287918892934,0.11469054202142148,278156.30951996986,31553.94026612084,10
Cafelândia (PR),PR,0.00017071013288093035,0.0001375474702396123,346413.6323855817,56.56422664261812,10
Cafelândia (SP),SP,0.36238413830753613,0.3585513563719097,574868.7910667724,207446.6266530581,10
Cafezal do Sul (PR),PR,0.011605086268367794,0.0,104460.52316476832,1950.7131006592367,10
Caiabu (SP),SP,0.3541497805054014,0.35074055174139485,112498.21281907773,39714.644775999164,10
Caiana (MG),MG,0.00021040604330215175,0.0,15152.609044834953,3.2739797018108967,10
Caiapônia (GO),GO,0.0,0.0,1312243.5893109571,0.0,10
Caieiras (SP),SP,8.37343346582286e-05,0.00011664525611238018,1480.5540961966522,0.1247473190850666,10
Caiuá (SP),SP,0.21314472221170977,0.20987049048200862,99741.40374693727,22293.611741333185,10
Cajamar (SP),SP,0.0,0.0,2222.7955847375024,0.0,10
Cajati (SP),SP,0.00019166055278892362,0.000263670402697646,19031.121497716133,3.742419572552056,10
Cajobi (SP),SP,0.3858990687782899,0.37913959770562017,156715.42873349405,60561.7764378516,10
Cajuri (MG),MG,0.007315178643001194,0.0013134660460942195,15093.837923381925,121.53922879874801,10
Cajuru (SP),SP,0.3799280016938498,0.3792674845888458,369348.48145017086,140172.67587760737,10
Caldas (MG),MG,0.0,0.0,72156.98208078615,0.0,10
Caldas Novas (GO),GO,6.887650545250716e-05,8.832992819383722e-05,402159.9413854576,31.294008338337154,10
Caldazinha (GO),GO,0.0002651490777688421,0.0,17649.45730030658,4.720671772809215,10
Califórnia (PR),PR,1.269548105912275e-05,0.0,78509.63455338732,1.1860419006308818,10
Camacho (MG),MG,0.00380096955042107,0.0005923656116505998,19616.08717919066,84.76442151190948,10
Camanducaia (MG),MG,0.00017376497462087708,0.0,17797.303894187608,3.1290991492824034,10
Camapuã (MS),MS,4.236658086249229e-05,4.8285573872854364e-05,534604.5649624653,23.284246770785295,10
Cambará (PR),PR,0.10119284121952103,0.10492051703636404,962519.4222351065,96350.06215834923,10
Cambira (PR),PR,0.035647626464103514,0.03632147919803466,111520.83946380901,3910.4300733384084,10
Cambuquira (MG),MG,0.0016611565015443538,0.0,58957.08667208875,90.7585329014569,10
Cambuí (MG),MG,0.0032062413284777436,0.003423427524988572,17762.23863320492,57.27807018091468,10
Cambé (PR),PR,0.00010102590737639898,5.963539130281476e-05,512040.2212749222,50.44848611609666,10
Campanha (MG),MG,0.0012293501458334809,0.0010518628636221427,74060.98932408237,88.13728204168707,10
Campanário (MG),MG,0.010520391918589066,0.010477083188712167,23174.85767472325,243.42586684473872,10
Campestre (MG),MG,0.005528208744037182,0.005892367174152332,91800.86066267286,517.8177124424236,10
Campestre de Goiás (GO),GO,0.0,0.0,24756.33041443634,0.0,10
Campina Grande do Sul (PR),PR,0.0,0.0,24917.84442120194,0.0,10
Campina Verde (MG),MG,0.07290597044513496,0.06686222667717281,529312.5204175831,40023.383598057975,10
Campina da Lagoa (PR),PR,2.08775475496328e-06,0.0,475930.54592538095,0.8674843677190622,10
Campina do Monte Alegre (SP),SP,0.04885973100025059,0.03684732631439818,114287.27904049533,5632.337526606902,10
Campina do Simão (PR),PR,4.981724848859289e-05,4.425813474474484e-05,110872.93886792277,5.715216146037128,10
Campinas (SP),SP,0.1830139696689303,0.17132917482059135,67316.24533529498,12492.579388177846,10
Campinaçu (GO),GO,0.0,0.0,51395.38580105501,0.0,10
Campinorte (GO),GO,0.08047182362403343,0.07865622514935952,182747.3228530187,14636.315526448534,10
Campinápolis (MT),MT,0.0004294668383402316,0.0003315352941499927,419341.43496782554,141.457927847938,10
Campo Alegre de Goiás (GO),GO,0.012293586183142111,0.012726462110788865,835351.0340254916,9792.937719977643,10
Campo Azul (MG),MG,0.012978017139311154,0.005053782775992735,22316.321762323667,361.55596373784994,10
Campo Belo (MG),MG,0.006238690624588979,0.00245289762751791,82947.9271211976,478.15113734552114,10
Campo Bonito (PR),PR,0.00014667539004910266,0.0001112466425415505,213732.97258457902,31.26723816563334,10
Campo Florido (MG),MG,0.12457653747525102,0.1250669157607877,2279264.4309872054,281416.78274426213,10
Campo Grande (MS),MS,0.012912200216298289,0.011090693439078947,1266474.5325420687,15606.624540253591,10
Campo Largo (PR),PR,0.0,0.0,170294.95831896467,0.0,10
Campo Limpo Paulista (SP),SP,0.0,0.0,1705.7853951306117,0.0,10
Campo Limpo de Goiás (GO),GO,0.00043296633144855677,0.0,13966.826319255984,5.6944170116091275,10
Campo Magro (PR),PR,0.0,0.0,66009.02496818753,0.0,10
Campo Mourão (PR),PR,0.00010224609763726805,4.720386581007202e-05,512224.8067237915,47.115274267802214,10
Campo Novo do Parecis (MT),MT,0.03277721580920319,0.03255476154079104,8901550.984017426,281549.69624173886,10
Campo Verde (MT),MT,3.775960056676182e-05,3.040380791559109e-05,3303909.5926988344,126.33925615429982,10
Campo do Meio (MG),MG,0.0011943075236355931,0.0010814433877659952,63104.84489047056,72.6123891713025,10
Campo do Tenente (PR),PR,0.0,0.0,93475.62337213688,0.0,10
Campos Altos (MG),MG,5.6069519854591416e-05,0.0,160308.96595853422,9.0719592282739,10
Campos Belos (GO),GO,0.0032566435494699023,0.0,21495.23689125497,77.73544163813449,10
Campos Gerais (MG),MG,0.0008353867867722648,0.0008955449582083401,148662.9679401582,129.66701000060962,10
Campos Novos Paulista (SP),SP,0.13694087423136397,0.14347254009847815,336580.54108158755,45418.23032602086,10
Campos Verdes (GO),GO,0.0,0.0,26101.232855549864,0.0,10
Campos de Júlio (MT),MT,0.01328830180859609,0.013181638251011586,3931848.131453946,49612.37828809605,10
Campos do Jordão (SP),SP,0.0,0.0,5119.525516906898,0.0,10
Cana Verde (MG),MG,0.00046811265694607243,0.0,20085.968610582695,8.396283192154328,10
Canabrava do Norte (MT),MT,0.0,0.0,513997.00313369604,0.0,10
Cananéia (SP),SP,0.0002048964964061243,0.00021228683071641244,20184.022479925996,4.159923725516162,10
Canarana (MT),MT,4.7715953719459235e-05,3.5428275024411916e-05,3067821.216255975,103.26428732899474,10
Canas (SP),SP,0.0,0.0,14141.146976764743,0.0,10
Canaã (MG),MG,0.0142333786929477,0.014952473785061305,22597.935355528993,320.3659718386799,10
Candeias (MG),MG,0.0013595906031840053,0.0013474172796111763,127781.65195330411,172.09007728140824,10
Candói (PR),PR,2.6559237598684957e-05,2.3454040465097713e-05,578524.9755515989,15.275602277791108,10
Canitar (SP),SP,0.30778699298193135,0.29114270699317313,61427.67116834617,18932.495106703576,10
Cantagalo (MG),MG,0.0292021896343448,0.027064750158628234,11775.658351878585,385.14938911678155,10
Cantagalo (PR),PR,0.00010626129513145349,0.00011496029749186285,177628.26229923507,18.784758523768993,10
Canápolis (MG),MG,0.10139062702363844,0.09894282254478398,1006293.9458482252,105853.4160643149,10
Capanema (PR),PR,0.0021283341572149615,0.002133172303899966,209754.9046286314,442.26290831129006,10
Caparaó (MG),MG,0.00013202613572039284,0.0,17748.053764665077,2.181326640836727,10
Capela Nova (MG),MG,0.024956019623734317,0.02413037901649795,16173.289857757269,421.37819146628175,10
Capela do Alto (SP),SP,0.12067023658934121,0.11568149132833999,33821.92854199588,4006.552169529289,10
Capelinha (MG),MG,0.013616576728395969,0.012445774007909858,56882.945340522405,768.1308404085365,10
Capetinga (MG),MG,0.005785960930672578,0.00032692561106532545,47483.806503306005,235.3859397327446,10
Capim Branco (MG),MG,0.015116648095562624,0.0,6154.394711763959,163.6275759687989,10
Capinópolis (MG),MG,0.045078154121265396,0.04919283324404461,798860.5982326055,39682.54613300427,10
Capitão Andrade (MG),MG,0.007001895206195668,0.006310020923414671,18875.469440887813,135.74150950080565,10
Capitão Enéas (MG),MG,0.0085144757506935,0.009454302089653633,55382.784207115415,492.40042399230106,10
Capitão Leônidas Marques (PR),PR,0.0026596795066034054,0.0025626300407872444,114169.30654272699,301.04933139620533,10
Capitólio (MG),MG,0.004455304894018807,0.00325010944830116,38068.48160525676,172.26576448210005,10
Capivari (SP),SP,0.4024771331519414,0.4030097523933359,340496.1006855858,136891.4221295511,10
Caputira (MG),MG,0.0051133765816741734,0.006021917032212141,23742.129653374057,119.4185104815346,10
Capão Bonito (SP),SP,0.0,0.0,411764.092990591,0.0,10
Caracol (MS),MS,0.00017262394817435983,0.00013925873843333004,207446.01103555068,40.326756770800486,10
Caraguatatuba (SP),SP,0.0,0.0,9147.28377763156,0.0,10
Carambeí (PR),PR,0.0,0.0,299302.772506945,0.0,10
Caranaíba (MG),MG,0.015822020551160703,0.016351054453069024,10256.000269872296,159.89040385230643,10
Carandaí (MG),MG,0.0007922226388782821,0.0008524929313671844,123834.68261518655,97.09181678394283,10
Carangola (MG),MG,0.002423619950845638,0.002776982958268429,29964.290675350712,74.24005656555782,10
Carapicuíba (SP),SP,0.0,0.0,505.4078885605948,0.0,10
Caratinga (MG),MG,0.010446800073636341,0.009079021318033696,88342.29366345589,936.3068461389478,10
Caraí (MG),MG,0.01353075716656337,0.008494639480700998,34088.319521825855,481.32164188879534,10
Carbonita (MG),MG,0.030855579467027,0.03244534453725974,17070.119845326466,532.5015979629012,10
Cardoso (SP),SP,0.3389641368907278,0.3326039696930162,311723.6074460638,105410.55815075757,10
Careaçu (MG),MG,0.0036947731631929983,0.0020233752029883796,24629.7252218653,81.64070322801057,10
Carlinda (MT),MT,5.992924681889182e-06,0.0,290148.50116112665,0.9727992902321534,10
Carlos Chagas (MG),MG,0.0023029545055133624,0.002326956154887461,204196.57634223474,470.26657535290093,10
Carlópolis (PR),PR,0.0038802601255683127,0.0039798483867805705,77004.46212280935,279.72718134894507,10
Carmo da Cachoeira (MG),MG,0.00034039385908609223,0.00016100241393768988,95948.06944935182,35.846989373573656,10
Carmo da Mata (MG),MG,0.022804366956105555,0.01811491518768163,33307.20911140385,796.2144629321289,10
Carmo de Minas (MG),MG,0.0003502076508286971,0.00027277423722575064,53963.81839198075,18.4165204030975,10
Carmo do Cajuru (MG),MG,0.007426542125574918,0.007443079538552767,25558.611061831718,197.1397168403355,10
Carmo do Paranaíba (MG),MG,0.0001541331312876686,0.0,144476.7788245805,20.4819801205593,10
Carmo do Rio Claro (MG),MG,0.014362123072181562,0.01215394533945147,232515.94875360746,3365.133367905859,10
Carmo do Rio Verde (GO),GO,0.1940249021746437,0.19571074161981977,313976.68288465164,59990.11682740179,10
Carmésia (MG),MG,0.019962225690383445,0.013738228574579115,7371.496425018583,171.38808768099327,10
Carmópolis de Minas (MG),MG,0.010059678703755081,0.00895395627022114,33215.111135298095,337.1736285744888,10
Carneirinho (MG),MG,0.1287754811005687,0.13343540568830237,1012145.2222394613,130616.17511614991,10
Carrancas (MG),MG,0.0071619236357712,0.0012258622191535107,136551.7122914815,598.8791927428216,10
Carvalhos (MG),MG,0.0006635609705050984,0.00047746432831926856,14534.790626837088,9.07574070658963,10
Carvalhópolis (MG),MG,0.001869113522563986,0.0017275440034032964,10792.132013747714,17.759128147321533,10
Casa Branca (SP),SP,0.23400191753339183,0.22670781891443598,686797.2808437527,159922.19621384022,10
Casa Grande (MG),MG,0.0,0.0,46697.858414251255,0.0,10
Cascalho Rico (MG),MG,0.000811688772970941,0.0008684583315027147,39586.15929698339,31.025055104358835,10
Cascavel (PR),PR,0.00016825849229056114,0.0002072169542352146,1254892.9458610858,207.99041044275882,10
Cassilândia (MS),MS,0.004984918303221028,0.0,366626.76751980523,2265.721755868076,10
Castanheira (MT),MT,0.0,0.0,179257.47481499176,0.0,10
Castelândia (GO),GO,0.1737753204162766,0.17748824766535282,225048.38494959017,38659.49158614775,10
Castilho (SP),SP,0.37193434955335,0.3633259756941387,574890.4324690505,212732.38753172773,10
Castro (PR),PR,0.0,0.0,809663.9251402281,0.0,10
Cataguases (MG),MG,0.006288285727018156,0.006229798977908631,29854.173211988447,197.31158181469635,10
Catalão (GO),GO,0.00521921622647995,0.005419768075555017,1207274.2915229686,6001.837786824597,10
Catanduva (SP),SP,0.4009860747826816,0.40096542195684615,270667.4356487711,108336.45594391604,10
Catanduvas (PR),PR,0.0003454148447143846,0.00040831800676368875,241693.36405117664,84.86640209796941,10
Catas Altas (MG),MG,0.038523481505006035,0.03674537599282246,5171.561385885011,203.11506462697812,10
Catas Altas da Noruega (MG),MG,0.02822763092605308,0.027465485035955584,9249.597180535038,267.3265293393827,10
Catiguá (SP),SP,0.40121801934962054,0.39755036049593806,147363.8263540492,59008.355203191095,10
Catuji (MG),MG,0.02205098019604467,0.02006964996172914,11584.299576782943,256.13490772821484,10
Caturaí (GO),GO,0.0847594369758193,0.07405539437086678,42892.942967734874,5099.975065891156,10
Catuti (MG),MG,0.0006160485813930265,0.0006092086359080082,20391.35810140822,12.880058331993798,10
Cavalcante (GO),GO,0.0010054448153505775,0.0,52414.74567418559,49.958780474802,10
Caxambu (MG),MG,0.0051847047898328155,0.000875589566342153,6248.428162903541,42.92593420187285,10
Caçapava (SP),SP,0.23953158678409112,0.21476883768933355,85687.37085072458,19764.029966835133,10
Caçu (GO),GO,0.18701805901041157,0.1916702570843527,885087.3688233809,163580.67886613254,10
Cedral (SP),SP,0.3805413333094914,0.3840559861397717,128007.05112040308,48763.97745643332,10
Cedro do Abaeté (MG),MG,0.003089713265859929,0.001591569246367173,9499.939334964414,30.445540352162077,10
Centenário do Sul (PR),PR,0.09864062305981414,0.10023817255128364,545296.4213832797,53285.428133995214,10
Central de Minas (MG),MG,0.00697603329253068,0.0029790833644194985,16242.400815532616,132.80138997570688,10
Centralina (MG),MG,0.08387426618980331,0.07965530595049197,486797.8071094189,41625.1650488924,10
Ceres (GO),GO,0.041553054607246134,0.0,25896.10671697076,1331.6625528076029,10
Cerqueira César (SP),SP,0.2428571454609963,0.22368703842779908,322852.32119562547,76877.61793804,10
Cerquilho (SP),SP,0.37422059770086014,0.37540650512341983,105026.64803651824,39092.94761451157,10
Cerro Azul (PR),PR,0.0002499831783865813,0.0,162122.17727026605,32.163451429841274,10
Cesário Lange (SP),SP,0.37961400831344194,0.37949370646942837,251159.46280937555,94574.90598986893,10
Cezarina (GO),GO,0.0006260004395331136,0.0,65268.338213705705,22.16579745025062,10
Chalé (MG),MG,0.008168212487934826,0.005966354285488905,20239.40233311431,170.29023230232343,10
Chapada Gaúcha (MG),MG,0.001419858668476749,7.046917616629618e-05,259613.16481504135,284.0920126489009,10
Chapada do Norte (MG),MG,0.010458758079104322,0.011491238681046267,31007.295532047865,321.91038125945187,10
Chapada dos Guimarães (MT),MT,0.00013141209471239867,8.98772531705726e-05,589897.3588244473,67.7704147299526,10
Chapadão do Céu (GO),GO,0.09287006061008113,0.08728909269294996,2613829.745480977,243737.42033470527,10
Chapadão do Sul (MS),MS,0.09495827083321332,0.09452435982737342,1843481.271998412,173432.28265971423,10
Charqueada (SP),SP,0.39094295418520086,0.3895696338406016,145874.80529565536,56951.61595574198,10
Chavantes (SP),SP,0.361555779124768,0.3458106751813327,208517.98153056542,75409.56985925464,10
Chiador (MG),MG,0.009053639843857177,0.0084772175020774,13468.543007159911,123.10838255091053,10
Chopinzinho (PR),PR,0.0004597500698591316,0.00046673398059861673,310627.5655719535,141.68271110764056,10
Chácara (MG),MG,0.0007314872866931241,0.0,9055.355012201535,6.778964406706056,10
Cianorte (PR),PR,0.11470942931370798,0.11664519026908766,1072073.10653048,121495.88949840567,10
Cidade Gaúcha (PR),PR,0.11642486419472742,0.11901385059431979,394208.6850459693,45505.09607014366,10
Cidade Ocidental (GO),GO,0.0,0.0,82757.70141584685,0.0,10
Cipotânea (MG),MG,0.0014341904150502567,0.00014943085197947014,18438.981462206066,26.988824464380585,10
